celltype	feature	comparison	group1	group2	pval	logFC	pct.1	pct.2	padj
iNK_c1-Cytotoxic	PID-P75-NTR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.280948082224643	0.187422476265865	0.992	1	1
iNK_c1-Cytotoxic	PID-ARF6-DOWNSTREAM-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.285934124558322	0.220311568500855	0.944	0.947	1
iNK_c1-Cytotoxic	PID-AURORA-B-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.288506625730802	0.124072364857874	0.992	1	1
iNK_c1-Cytotoxic	PID-PS1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.289524514664912	0.0519336788852809	1	1	1
iNK_c1-Cytotoxic	PID-EPO-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.29190963806972	-0.0136862853180371	1	1	1
iNK_c1-Cytotoxic	PID-MYC-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.309854302375936	0.23771378673993	0.976	0.969	1
iNK_c1-Cytotoxic	PID-CD40-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.310750123676613	0.0928445829553626	1	1	1
iNK_c1-Cytotoxic	PID-TGFBR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.328525511463783	0.129363455411858	1	1	1
iNK_c1-Cytotoxic	PID-BETA-CATENIN-DEG-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.335420523740437	0.188683815686426	0.904	0.913	1
iNK_c1-Cytotoxic	PID-P38-GAMMA-DELTA-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.341956069570906	0.10829111583803	0.584	0.641	1
iNK_c1-Cytotoxic	PID-RHODOPSIN-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.34206293744257	0.176187002269278	0.536	0.602	1
iNK_c1-Cytotoxic	PID-IL5-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.344699102420507	-0.0281379086304314	0.904	0.919	1
iNK_c1-Cytotoxic	PID-ALK2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.352649199439887	0.168291400590443	0.44	0.51	1
iNK_c1-Cytotoxic	PID-P38-ALPHA-BETA-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.357373798024923	0.0187741963446859	0.992	0.994	1
iNK_c1-Cytotoxic	PID-MAPK-TRK-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.367400234762763	0.0836017168628791	0.976	0.997	1
iNK_c1-Cytotoxic	PID-TNF-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.384088337692328	0.0913042915623872	1	1	1
iNK_c1-Cytotoxic	PID-PLK1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.410716054973885	0.146769769480267	1	1	1
iNK_c1-Cytotoxic	PID-IL6-7-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.412415908181378	0.040150542875613	1	0.997	1
iNK_c1-Cytotoxic	PID-WNT-NONCANONICAL-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.452875040052397	0.131303974324854	1	1	1
iNK_c1-Cytotoxic	PID-ECADHERIN-KERATINOCYTE-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.457374899135151	0.0193490764588695	0.96	0.978	1
iNK_c1-Cytotoxic	PID-SMAD2-3PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.467141473958563	-0.00370496229558226	0.952	0.975	1
iNK_c1-Cytotoxic	PID-AR-TF-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.502828571523157	0.0248924668024091	1	1	1
iNK_c1-Cytotoxic	PID-BARD1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.504971432620849	0.110451229297078	1	0.994	1
iNK_c1-Cytotoxic	PID-LIS1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.512628645193741	0.127254624702556	1	0.986	1
iNK_c1-Cytotoxic	PID-CMYB-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.516962816980354	0.0918616147049067	1	1	1
iNK_c1-Cytotoxic	PID-ATM-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.541380560303988	0.128060932151942	1	0.997	1
iNK_c1-Cytotoxic	PID-LKB1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.548070616343564	0.107636710118255	1	1	1
iNK_c1-Cytotoxic	PID-ARF-3PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.558025555718473	0.138091627613051	0.936	0.95	1
iNK_c1-Cytotoxic	PID-AVB3-OPN-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.562075686295942	0.075480760123579	1	1	1
iNK_c1-Cytotoxic	PID-RANBP2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.59133689899936	-0.00956686287376174	0.952	0.944	1
iNK_c1-Cytotoxic	PID-INTEGRIN5-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.597632439744452	0.0740803642975219	0.888	0.902	1
iNK_c1-Cytotoxic	PID-DNA-PK-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.608725943380497	0.062465657568044	0.944	0.952	1
iNK_c1-Cytotoxic	PID-FANCONI-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.609255725371827	0.0979046715941738	0.968	0.952	1
iNK_c1-Cytotoxic	PID-LYSOPHOSPHOLIPID-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.629265216444262	0.0679538990079931	1	1	1
iNK_c1-Cytotoxic	PID-PI3KCI-AKT-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.639900272475797	0.025267010559455	1	1	1
iNK_c1-Cytotoxic	PID-HDAC-CLASSII-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.653567681388796	0.0253296517016586	1	1	1
iNK_c1-Cytotoxic	PID-IL12-2PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.661121679608896	0.0581486839555438	1	1	1
iNK_c1-Cytotoxic	PID-ANTHRAX-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.662408075548267	0.149405929633895	0.92	0.927	1
iNK_c1-Cytotoxic	PID-RXR-VDR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.677423412508409	0.125310903395682	1	0.978	1
iNK_c1-Cytotoxic	PID-LPA4-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.688954642278306	0.151063519874368	0.712	0.77	1
iNK_c1-Cytotoxic	PID-RB-1PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.720507503103431	0.0963935355403707	1	1	1
iNK_c1-Cytotoxic	PID-SHP2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.733109487640644	0.0714805761068495	1	1	1
iNK_c1-Cytotoxic	PID-AURORA-A-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.760515693341023	0.0819650248651747	1	0.994	1
iNK_c1-Cytotoxic	PID-INTEGRIN-A9B1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.781649418888369	0.205466022716843	0.784	0.756	1
iNK_c1-Cytotoxic	PID-HIF2PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.810127523234991	0.125488199647209	0.992	0.992	1
iNK_c1-Cytotoxic	PID-VEGF-VEGFR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.826151853455599	0.74361073083309	0.12	0.112	1
iNK_c1-Cytotoxic	PID-AP1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.843547695985522	0.063714024929983	1	1	1
iNK_c1-Cytotoxic	PID-CASPASE-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.846175970294496	0.0814716741013926	1	1	1
iNK_c1-Cytotoxic	PID-P38-MKK3-6PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.847344578235723	0.049395354992404	0.992	0.992	1
iNK_c1-Cytotoxic	PID-BETA-CATENIN-NUC-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.863153400834308	0.0565837655346542	1	1	1
iNK_c1-Cytotoxic	PID-S1P-S1P1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.873384986184962	0.114987463446811	0.896	0.916	1
iNK_c1-Cytotoxic	PID-HIF1-TFPATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.90319761311946	0.048696540590389	1	1	1
iNK_c1-Cytotoxic	PID-REG-GR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.921541433721823	0.0770281619095585	1	1	1
iNK_c1-Cytotoxic	PID-BMP-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.923911578012856	0.1306819912306	0.984	0.992	1
iNK_c1-Cytotoxic	PID-FRA-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.92628236992331	0.129100508556142	0.992	0.986	1
iNK_c1-Cytotoxic	PID-NFAT-3PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.929247017850873	0.0455382664767234	1	1	1
iNK_c1-Cytotoxic	PID-IL2-STAT5-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.934585581892036	0.0265776046498429	1	1	1
iNK_c1-Cytotoxic	PID-WNT-SIGNALING-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.935364852737575	0.88735360519551	0.152	0.146	1
iNK_c1-Cytotoxic	PID-PTP1B-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.942005088716457	0.0788835612037984	1	1	1
iNK_c1-Cytotoxic	PID-NFKAPPAB-CANONICAL-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.955372469340794	0.0347500321009635	0.992	0.997	1
iNK_c1-Cytotoxic	PID-P38-MK2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.962507018161481	0.0579646758296164	0.968	0.989	1
iNK_c1-Cytotoxic	PID-ARF6-TRAFFICKING-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.967265249333651	0.0871835472390821	1	1	1
iNK_c1-Cytotoxic	PID-SYNDECAN-2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.972619535978732	0.0725363706919211	0.992	0.997	1
iNK_c1-Cytotoxic	PID-IL2-PI3K-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.973809557070615	0.038065023713489	1	1	1
iNK_c1-Cytotoxic	PID-IL27-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.974404582329265	0.106414251079174	1	0.994	1
iNK_c1-Cytotoxic	PID-ERBB-NETWORK-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.974738855488985	0.0849992769307759	0.688	0.739	1
iNK_c1-Cytotoxic	PID-HNF3A-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.977082039802582	0.180828293809705	0.968	0.969	1
iNK_c2-CREM	PID-GLYPICAN-1PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	4.28337787767048e-05	-0.226469146733759	0.892	0.965	0.00839542064023414
iNK_c2-CREM	PID-INTEGRIN2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	8.83176513935086e-05	-0.144051862575342	0.824	0.923	0.0173102596731277
iNK_c2-CREM	PID-MYC-REPRESS-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.000129518536312523	-0.118953664394425	1	1	0.0253856331172545
iNK_c2-CREM	PID-CD8-TCR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.000169677336062373	-0.178823721013626	1	1	0.033256757868225
iNK_c2-CREM	PID-SYNDECAN-3-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.00020356004980354	-0.136069379812828	0.608	0.794	0.0398977697614939
iNK_c2-CREM	PID-TCR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.000497043669087946	-0.103138796823887	1	0.997	0.0974205591412374
iNK_c2-CREM	PID-ALPHA-SYNUCLEIN-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.00150237202434536	-0.0622852898739903	0.973	0.945	0.29446491677169
iNK_c2-CREM	PID-ILK-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.00207673414409657	0.313013979521841	1	1	0.407039892242928
iNK_c2-CREM	PID-INTEGRIN-CS-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.00509267131751171	-0.0827202683971957	0.959	0.961	0.998163578232295
iNK_c2-CREM	PID-INTEGRIN-A4B1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.00581561725899464	-0.166668253410915	0.986	0.952	1
iNK_c2-CREM	PID-RHOA-REG-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.00616884647653227	-0.0138597899530559	1	0.997	1
iNK_c2-CREM	PID-DELTA-NP63-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0076402966174404	0.00176390722416153	0.973	0.994	1
iNK_c2-CREM	PID-HNF3B-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.00830008997069519	0.0036044732717313	0.932	0.984	1
iNK_c2-CREM	PID-P73PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0095638213156148	0.0313881186996001	1	1	1
iNK_c2-CREM	PID-TCR-CALCIUM-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0124090186362801	0.31823614269925	1	0.99	1
iNK_c2-CREM	PID-CDC42-REG-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0133519017130599	0.489508839052396	0.919	0.955	1
iNK_c2-CREM	PID-RAC1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0149390765206002	-0.02311467262605	1	1	1
iNK_c2-CREM	PID-ANTHRAX-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0157187323497107	0.435570735443922	0.919	0.861	1
iNK_c2-CREM	PID-RAS-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0166765482367246	-0.0575189795175781	0.932	0.958	1
iNK_c2-CREM	PID-VEGFR1-2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0179695375600936	-0.00949469672775205	1	1	1
iNK_c2-CREM	PID-EPHRINB-REV-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.021355661714181	-0.0343021423390546	0.946	0.961	1
iNK_c2-CREM	PID-TNF-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0222308903018275	-0.0390175329926175	1	1	1
iNK_c2-CREM	PID-CIRCADIAN-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0256389883210686	0.498756167576308	0.905	0.852	1
iNK_c2-CREM	PID-CXCR3-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0263031257941015	0.0375267953452076	0.986	0.994	1
iNK_c2-CREM	PID-NFAT-TFPATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0276318839850381	0.272407408105052	1	0.997	1
iNK_c2-CREM	PID-ECADHERIN-KERATINOCYTE-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0398087467554588	-0.068095835563303	0.946	0.952	1
iNK_c2-CREM	PID-RB-1PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0415381002842014	0.271244371732172	1	1	1
iNK_c2-CREM	PID-ALK1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0433374694079336	0.0393004895292179	0.865	0.942	1
iNK_c2-CREM	PID-BARD1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0443510797976446	0.365726326510003	0.973	0.968	1
iNK_c2-CREM	PID-HIF1-TFPATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0491815622771832	-0.0254110612299532	1	1	1
iNK_c2-CREM	PID-P38-ALPHA-BETA-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0527061402653066	0.00974861864825405	0.932	0.977	1
iNK_c2-CREM	PID-PI3KCI-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0532101346511561	0.0329437001306236	1	1	1
iNK_c2-CREM	PID-ERBB2-ERBB3-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0594518056944266	0.342835549779019	1	1	1
iNK_c2-CREM	PID-HIF2PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0672396240707117	0.0308933619749019	0.973	0.974	1
iNK_c2-CREM	PID-TXA2PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0679421469606105	-0.00204880839536647	1	1	1
iNK_c2-CREM	PID-ERBB1-INTERNALIZATION-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0683823316887813	0.33927882361405	0.986	0.984	1
iNK_c2-CREM	PID-P38-MKK3-6PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0686481446927155	0.277042843021359	1	0.987	1
iNK_c2-CREM	PID-HEDGEHOG-2PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0749505107522743	0.471812499066121	0.865	0.832	1
iNK_c2-CREM	PID-EPHB-FWD-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0790735982030673	0.461479441343471	0.986	0.955	1
iNK_c2-CREM	PID-P53-DOWNSTREAM-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0816023154796288	0.105524256020918	1	1	1
iNK_c2-CREM	PID-SYNDECAN-4-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0830414956713746	0.0101159076831454	0.986	0.997	1
iNK_c2-CREM	PID-FOXO-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0833527361740914	0.049187048104685	1	1	1
iNK_c2-CREM	PID-TELOMERASE-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0850278415345524	0.209780883397778	1	1	1
iNK_c2-CREM	PID-REELIN-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0883465084128382	0.0208927600686692	0.986	0.968	1
iNK_c2-CREM	PID-TRKR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0894445889450991	0.0703622775218431	1	1	1
iNK_c2-CREM	PID-P38-MK2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0935822937205399	0.0210945063406287	0.973	0.968	1
iNK_c2-CREM	PID-CD8-TCR-DOWNSTREAM-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0941588934972234	-0.0430101034648991	1	1	1
iNK_c2-CREM	PID-THROMBIN-PAR1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0982376871415633	0.0171323297418757	1	0.997	1
iNK_c2-CREM	PID-PLK1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.10480628581823	0.342114103921477	0.973	0.997	1
iNK_c2-CREM	PID-P75-NTR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.107835575299431	0.134924980640815	1	0.994	1
iNK_c2-CREM	PID-FANCONI-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.10800255581382	0.602184945326147	0.865	0.877	1
iNK_c2-CREM	PID-IL4-2PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.111064368279125	0.0858875421679213	1	0.997	1
iNK_c2-CREM	PID-AMB2-NEUTROPHILS-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.113302792890722	-0.03578449537553	0.986	0.99	1
iNK_c2-CREM	PID-FCER1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.123607217072607	0.0504297802297216	1	0.997	1
iNK_c2-CREM	PID-IL1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.131916201288153	0.0708734454908515	0.973	0.997	1
iNK_c2-CREM	PID-IL12-2PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.134932526753803	-0.0070342401100687	1	1	1
iNK_c2-CREM	PID-LKB1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.138156245091883	0.266602462006837	1	0.997	1
iNK_c2-CREM	PID-BETA-CATENIN-DEG-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.138391046728553	0.402186385050097	0.865	0.877	1
iNK_c2-CREM	PID-UPA-UPAR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.142376157687668	0.055292005348055	0.986	0.955	1
iNK_c2-CREM	PID-FRA-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.143820433673826	0.246333108142526	1	0.994	1
iNK_c2-CREM	PID-IL12-STAT4-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.153150841809358	-0.0218849183888188	0.986	0.997	1
iNK_c2-CREM	PID-PDGFRB-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.153486719460644	0.0567514521373811	1	1	1
iNK_c2-CREM	PID-S1P-S1P2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.155341790978361	0.263004400933614	1	0.99	1
iNK_c2-CREM	PID-TCR-JNK-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.156866030102923	0.204759146219828	0.959	0.971	1
iNK_c2-CREM	PID-CONE-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.158872797997395	1.53470264828186	0.23	0.168	1
iNK_c2-CREM	PID-BCR-5PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.161185090736516	0.0457748394266688	1	1	1
iNK_c2-CREM	PID-CXCR4-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.165230870954885	0.0459116951964464	1	1	1
iNK_c2-CREM	PID-HES-HEY-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.166119441909537	0.0615516862952386	0.959	0.99	1
iNK_c2-CREM	PID-INTEGRIN1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.168243783703259	0.370146633083664	0.905	0.961	1
